K,accepted_updates,converged,eR,ep,error,failed,init_eR,init_ep,iterations,method,rho,rho_init,rho_reduction_vs_init_pct,rot_improv_vs_init_pct,runtime_sec,seed,selected_branches,trans_improv_vs_init_pct
10,,True,0.26311753214061717,0.014594519519326426,,False,0.26311753214061717,0.014594519519326426,0,B0-Initial,6.787456450278774,6.787456450278774,0.0,0.0,0.02846745797432959,42,,0.0
10,,True,0.26392987149373454,0.017156481798624015,,False,0.26311753214061717,0.014594519519326426,5,B1-LieGN-MAP,6.762033038277047,6.787456450278774,0.3745646427047461,-0.30873630750049286,2.4550167499110103,42,,-17.554276287787175
10,,False,0.2644423885211022,0.016960430041022285,,False,0.26311753214061717,0.014594519519326426,1,B2-Tangent-Gaussian,6.76884575574248,6.787456450278774,0.2741924706644662,-0.5035226538142575,0.5055825829040259,42,,-16.21095177928168
10,,False,0.2652380184831655,0.016962496475763058,,False,0.26311753214061717,0.014594519519326426,1,B3-Decoupled-local,6.768807505759789,6.787456450278774,0.2747560099368097,-0.8059084186815457,0.5029444999527186,42,,-16.225110756821408
10,2,False,0.3280005153662411,0.014594519519326426,,False,0.26311753214061717,0.014594519519326426,2,Proposed-Alg2-refinement,6.783512308372731,6.787456450278774,0.05810927753180785,-24.659315818965908,12.420978041831404,42,"rot_only,rot_only",0.0
