eR_mean,eR_std,ep_mean,ep_std,failure_rate_pct,init_eR_mean,init_eR_std,init_ep_mean,init_ep_std,method,n,rho_init_mean,rho_init_std,rho_mean,rho_reduction_vs_init_pct_mean,rho_reduction_vs_init_pct_std,rho_std,rot_improv_vs_init_pct_mean,rot_improv_vs_init_pct_std,runtime_sec_mean,runtime_sec_std,s_rot_mean,s_rot_std,trans_improv_vs_init_pct_mean,trans_improv_vs_init_pct_std
0.2640592540564607,0.0,0.017098450027762488,0.0,0.0,0.26311753214061717,0.0,0.014594519519326426,0.0,B4-ForceMagnitude,1,6.251546232171253,0.0,6.225380935497314,0.4185412008838623,0.0,0.0,-0.3579092233733162,0.0,2.508866790914908,0.0,0.021456295468261444,0.0,-17.156649145731006,0.0
0.26392987149373454,0.0,0.017156481798624015,0.0,0.0,0.26311753214061717,0.0,0.014594519519326426,0.0,B4-Proposed-srot-screened,1,6.787456450278774,0.0,6.762033038277047,0.3745646427047461,0.0,0.0,-0.30873630750049286,0.0,2.518580875126645,0.0,0.02318382842867399,0.0,-17.554276287787175,0.0
0.2633515372903567,0.0,0.015994635728510013,0.0,0.0,0.26311753214061717,0.0,0.014594519519326426,0.0,B4-RandomK,1,6.2036552343752245,0.0,6.1935171495890415,0.1634211509692956,0.0,0.0,-0.08893559765317233,0.0,1.5474076671525836,0.0,0.00598850085545452,0.0,-9.593438189791163,0.0
0.26475462829965557,0.0,0.01737014685815588,0.0,0.0,0.26311753214061717,0.0,0.014594519519326426,0.0,B4-Uniform,1,7.392838138905642,0.0,7.331062583064505,0.8356135313721503,0.0,0.0,-0.6221919709111171,0.0,2.5096192921046168,0.0,0.0009634780849631371,0.0,-19.01828515254578,0.0
